origen,destino,tipo,relacion_original,negada,documento_id,documento_fecha,frase_evidencia
Coronel,Dirección General De La Guardia Civil,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
DOC_1734,Dirección General De La Guardia Civil,MENCIONA,MENCIONA_DOCUMENTO,False,1734,1977-10-10,
Coronel,Estado Mayor,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
DOC_1734,Estado Mayor,MENCIONA,MENCIONA_DOCUMENTO,False,1734,1977-10-10,
Coronel,Europa,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
DOC_1734,Europa,MENCIONA,MENCIONA_DOCUMENTO,False,1734,1977-10-10,
Coronel,La Guardia Civil,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Coronel,Mando,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Coronel,Prensa,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Cuartel,Dirección General De La Guardia Civil,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Cuartel,Estado Mayor,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Cuartel,Europa,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Cuartel,La Guardia Civil,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Cuartel,Mando,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Cuartel,Prensa,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Dirección General De La Guardia Civil,Estado Mayor,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Dirección General De La Guardia Civil,Europa,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Dirección General De La Guardia Civil,La Guardia Civil,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Dirección General De La Guardia Civil,Mando,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Dirección General De La Guardia Civil,Prensa,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
Estado Mayor,Europa,AUTORIZA,AUTORIZA,False,1734,1977-10-10,"""Diario de  Examinar rísticas y chos escribo coincidencia a «Diario de Mundo de la Jefatura de A., p  Dirección General de la Guardia Civil  ESTADO MAYOR  2.ª SECCION  INFORMACION DE PRENSA  TEMA:  PERIODICO: ALCAZAR  FECHA: 13-10-77  # APLAUDIDA LA PRESENCIA DEL TENIENTE CORONEL TEJERO EN EL CUARTEL DE LA GUARDIA CIVIL DE MALAGA  MALAGA (Europa Press).—El teniente coronel Tejero, quien el pasado día 8 fue arrestado y retirado del mando de la Comandancia de la Guardia Civil de Málaga, por haber impedido una manifestación autorizada, asistió ayer en el Cuartel malagueño de la Guardia Civil al acto conmemorativo de la fiesta del Pilar, patrona de la Benemérita."
